event_id,decline_code,retry_count,hours_since_failure,day_of_month,customer_tenure_months,subscription_value,prior_recovery_outcome,action,true_p_success,outcome
evt_001258_b160a59d,insufficient_funds,2,24.7,8,9,499.0,churned,retry_later,0.3462071504019742,0
evt_001259_a2699650,insufficient_funds,3,24.9,27,3,999.0,recovered,nudge_whatsapp,0.3796511769807966,1
evt_001260_96a05a06,issuer_unavailable,0,27.2,31,9,499.0,none,nudge_whatsapp,0.6856801139382539,1
evt_001261_b98ec250,do_not_honor,0,7.5,27,19,999.0,none,retry_later,0.024843544141003683,0
evt_001262_9bce4fdc,expired_card,4,21.9,5,8,499.0,none,stop,0.0,0
evt_001263_07b9a68a,insufficient_funds,0,5.9,21,6,999.0,churned,escalate_human,0.665900608688671,1
evt_001264_1e804a4b,expired_card,0,23.0,16,10,999.0,recovered,stop,0.0,0
evt_001265_d927eb29,expired_card,1,2.1,22,31,2499.0,recovered,stop,0.0,0
evt_001266_95c32ae0,insufficient_funds,0,36.1,16,1,499.0,none,nudge_sms,0.41044326909735385,1
evt_001267_e0db5675,expired_card,0,4.1,11,8,499.0,churned,voice_call,0.6608612961154454,1
evt_001268_978286f2,expired_card,2,9.1,21,8,199.0,none,voice_call,0.49248991826629557,1
evt_001269_4bb6cbf3,expired_card,0,6.9,1,10,199.0,none,retry_later,0.15446526508353475,1
evt_001270_a9a44494,expired_card,1,16.9,31,35,499.0,none,nudge_sms,0.6341355910108007,0
evt_001271_b59af6e8,insufficient_funds,0,4.9,27,24,499.0,churned,nudge_sms,0.6854582851985946,0
evt_001272_9555eeed,do_not_honor,2,25.7,1,12,999.0,none,nudge_sms,0.023776357441429207,0
evt_001273_28d2862c,insufficient_funds,1,0.9,27,11,999.0,none,voice_call,0.6189352176457203,0
evt_001274_53848ee1,insufficient_funds,1,14.6,28,27,499.0,none,nudge_whatsapp,0.7242201515805291,1
evt_001275_3fc690eb,do_not_honor,2,0.4,14,10,499.0,none,nudge_sms,0.023776357441429207,0
evt_001276_c6408a4b,issuer_unavailable,1,21.0,28,7,499.0,none,stop,0.0,0
evt_001277_3ff307c5,stolen_card,2,19.5,3,1,199.0,churned,retry_now,0.01413312496348281,0
evt_001278_f5e4d90d,stolen_card,0,17.1,17,2,499.0,churned,nudge_sms,0.015067989810592807,0
evt_001279_de478037,insufficient_funds,1,1.3,13,8,499.0,none,nudge_whatsapp,0.41212193585605356,0
evt_001280_a1ca4f45,insufficient_funds,1,15.4,30,10,199.0,none,voice_call,0.7941296281990525,1
evt_001281_be896169,insufficient_funds,0,17.5,31,3,499.0,none,retry_now,0.6130141761393355,0
evt_001282_9e04ebf3,issuer_unavailable,1,1.3,22,47,199.0,none,retry_later,0.8680580675317172,1
evt_001283_af36cea3,insufficient_funds,0,1.8,27,7,999.0,none,retry_now,0.41460300760113306,0
evt_001284_c5ff5642,insufficient_funds,3,11.7,25,2,999.0,none,retry_later,0.27865634931763983,0
evt_001285_73e0cc4d,issuer_unavailable,1,31.9,7,20,999.0,none,retry_later,0.8287887405270926,1
evt_001286_889224fc,expired_card,0,16.2,13,14,499.0,none,retry_now,0.09829299533177296,0
evt_001287_0d341162,stolen_card,0,3.4,20,8,2499.0,none,escalate_human,0.016463644763656287,0
evt_001288_c45f0495,insufficient_funds,2,0.9,16,14,999.0,recovered,nudge_sms,0.30956938506954623,0
evt_001289_e51e4f64,issuer_unavailable,2,7.8,24,10,199.0,recovered,retry_now,0.6518241291035801,1
evt_001290_33802209,stolen_card,0,17.7,22,1,199.0,none,nudge_whatsapp,0.01536770556527555,0
evt_001291_4ffaa5ea,issuer_unavailable,0,0.9,23,2,999.0,churned,voice_call,0.7612226555834498,1
evt_001292_6713d2e6,expired_card,1,10.4,19,20,999.0,none,retry_later,0.11456997154002269,0
evt_001293_86ea83de,expired_card,0,3.0,20,47,1499.0,recovered,retry_later,0.20215732446145468,0
evt_001294_23dc8c89,expired_card,1,4.9,8,8,199.0,recovered,voice_call,0.5816120161772633,1
evt_001295_9e122656,do_not_honor,1,21.1,31,4,1499.0,churned,nudge_whatsapp,0.024662492629723677,0
evt_001296_9cb26541,issuer_unavailable,0,9.7,26,37,499.0,recovered,retry_now,0.8667726244396745,0
evt_001297_ec4a035d,stolen_card,1,4.0,12,8,199.0,churned,stop,0.0,0
evt_001298_4eaedb5e,issuer_unavailable,0,11.8,22,44,499.0,none,retry_now,0.8622252794637983,0
evt_001299_8d151617,do_not_honor,0,10.0,14,10,199.0,none,retry_later,0.024843544141003683,0
evt_001300_11ad6f47,insufficient_funds,0,6.6,11,13,199.0,none,nudge_whatsapp,0.5319017513212053,1
evt_001301_ffb60e17,do_not_honor,1,10.7,19,4,999.0,recovered,nudge_whatsapp,0.024662492629723677,0
evt_001302_1d332bc0,issuer_unavailable,3,10.8,24,2,1499.0,churned,escalate_human,0.6264616907059385,1
evt_001303_bdfdf2e9,do_not_honor,1,3.7,2,40,1499.0,none,stop,0.0,0
evt_001304_c831e0d1,stolen_card,1,10.4,9,10,199.0,none,voice_call,0.015558000113418654,0
evt_001305_6e48db31,stolen_card,2,3.0,21,1,999.0,none,escalate_human,0.015906391711814714,0
evt_001306_3b0a7f80,insufficient_funds,4,33.0,12,8,1499.0,none,nudge_whatsapp,0.19917907123878661,0
evt_001307_74a9aaf5,do_not_honor,3,4.5,2,8,499.0,recovered,escalate_human,0.025518546137680318,0
evt_001308_aa4f6a5b,insufficient_funds,0,4.5,14,3,1499.0,none,nudge_sms,0.4218789343577031,1
evt_001309_513a1ff9,insufficient_funds,0,25.1,15,25,499.0,none,retry_now,0.38063944075746947,0
evt_001310_5d5d5306,insufficient_funds,2,5.0,7,23,499.0,churned,nudge_sms,0.4054365714796411,1
evt_001311_1e0755f9,insufficient_funds,3,1.9,27,20,199.0,recovered,retry_now,0.2432452957843343,0
evt_001312_fd40a03a,insufficient_funds,1,17.7,22,16,1499.0,none,voice_call,0.5417219662017586,1
evt_001313_8d8103e7,expired_card,0,1.7,29,2,999.0,none,escalate_human,0.7471191526820506,1
evt_001314_b97d0c97,insufficient_funds,1,10.4,27,47,199.0,recovered,retry_later,0.6832982449808404,1
evt_001315_733b248a,insufficient_funds,0,4.9,21,3,999.0,none,retry_now,0.29519227648724655,0
evt_001316_f3c3ab56,insufficient_funds,1,18.3,12,31,999.0,none,retry_later,0.5046415949323374,1
evt_001317_f457f383,insufficient_funds,0,1.7,31,13,499.0,none,escalate_human,0.8965995485417504,0
evt_001318_5a280772,stolen_card,2,12.5,25,14,199.0,none,retry_now,0.01413312496348281,0
evt_001319_4ade1a44,insufficient_funds,0,5.7,16,3,199.0,none,retry_now,0.28356726279020045,0
evt_001320_57e6821f,insufficient_funds,2,2.8,5,2,1499.0,recovered,nudge_whatsapp,0.41116160497120136,0
evt_001321_2f504c4b,insufficient_funds,1,0.9,26,42,499.0,none,stop,0.0,0
evt_001322_090a79de,expired_card,2,0.1,28,11,999.0,churned,stop,0.0,0
evt_001323_9499b67f,issuer_unavailable,0,6.4,7,13,199.0,none,stop,0.0,0
evt_001324_7bcdf737,do_not_honor,0,5.7,20,8,499.0,none,nudge_whatsapp,0.025086962153479813,0
evt_001325_5a893a01,insufficient_funds,1,17.8,10,7,199.0,none,voice_call,0.4899268370738657,0
evt_001326_3e94bee7,expired_card,0,29.6,4,6,199.0,none,retry_now,0.09059231451924953,0
evt_001327_8226ba9a,do_not_honor,0,12.8,26,3,199.0,none,escalate_human,0.026857118784809644,0
evt_001328_5d086c06,insufficient_funds,1,15.4,28,31,499.0,none,escalate_human,0.8158956824729066,1
evt_001329_7b1ca1eb,insufficient_funds,0,6.3,7,5,199.0,churned,voice_call,0.5961549607909117,1
evt_001330_f9b384e4,expired_card,1,2.8,26,16,999.0,none,retry_now,0.07746632365186658,0
evt_001331_cae9f634,issuer_unavailable,1,23.8,5,6,499.0,none,nudge_whatsapp,0.5554508311905368,1
evt_001332_932af76b,expired_card,0,2.2,15,10,199.0,none,stop,0.0,0
evt_001333_5a8c67bd,issuer_unavailable,0,20.2,22,32,499.0,none,stop,0.0,0
evt_001334_5bf5d6da,issuer_unavailable,1,2.4,5,6,499.0,none,retry_later,0.7896337926090771,1
evt_001335_f55a297d,insufficient_funds,0,4.1,17,19,499.0,none,retry_now,0.3539716004503726,0
evt_001336_77df98b7,insufficient_funds,2,4.4,16,43,1499.0,none,retry_now,0.275511800641518,1
evt_001337_3a835ced,insufficient_funds,0,21.5,31,39,999.0,recovered,nudge_whatsapp,0.9183397445384054,1
evt_001338_4ad91f24,issuer_unavailable,4,10.9,20,11,999.0,none,nudge_whatsapp,0.3158596318366718,1
evt_001339_427f323b,insufficient_funds,0,14.0,2,10,199.0,none,voice_call,0.7863636098229062,1
evt_001340_235eced4,insufficient_funds,1,2.3,11,8,499.0,none,nudge_whatsapp,0.420134955413674,0
evt_001341_dc1bd5a6,insufficient_funds,1,1.2,13,7,499.0,churned,escalate_human,0.5782617828108529,1
evt_001342_f751ed2f,insufficient_funds,0,2.8,13,12,499.0,none,nudge_whatsapp,0.5186912145102921,1
evt_001343_9ce0d52a,insufficient_funds,0,7.3,26,28,199.0,none,nudge_whatsapp,0.702834988856288,0
evt_001344_175a633b,insufficient_funds,0,6.4,2,32,199.0,none,nudge_whatsapp,0.8583204248006766,1
evt_001345_ec3824bf,insufficient_funds,2,6.0,20,9,499.0,churned,stop,0.0,0
evt_001346_7d44ced0,do_not_honor,1,3.8,6,8,499.0,none,retry_later,0.024423090054107196,0
evt_001347_f5c7f0e6,insufficient_funds,2,6.5,5,3,499.0,none,voice_call,0.4573628002478908,0
evt_001348_5a8cc746,insufficient_funds,0,1.0,17,20,199.0,none,escalate_human,0.7147105221867166,1
evt_001349_563fa71c,expired_card,0,43.9,17,6,999.0,none,voice_call,0.6508152703943172,0
evt_001350_f538946a,issuer_unavailable,0,3.7,25,9,499.0,none,nudge_whatsapp,0.6497123655157065,1
evt_001351_5f576c61,insufficient_funds,0,1.3,2,27,1499.0,recovered,escalate_human,0.8852530060696038,1
evt_001352_a10ff6a6,do_not_honor,3,4.9,16,3,999.0,none,escalate_human,0.025518546137680318,0
evt_001353_13c4d941,do_not_honor,0,1.4,23,2,199.0,recovered,stop,0.0,0
evt_001354_26678316,issuer_unavailable,1,3.5,27,7,999.0,recovered,nudge_sms,0.5158886207428913,1
evt_001355_523d18b1,insufficient_funds,0,10.0,16,36,499.0,none,retry_now,0.4336842592499527,0
evt_001356_576d7540,stolen_card,0,4.0,26,7,199.0,none,voice_call,0.015828313967089842,0
evt_001357_0da1d5f6,insufficient_funds,0,11.2,28,9,1499.0,recovered,voice_call,0.7308194247945521,1
evt_001358_c4121d49,do_not_honor,2,5.4,12,22,199.0,none,retry_later,0.024009576565228712,0
evt_001359_0dcd9992,insufficient_funds,2,20.7,25,18,499.0,none,escalate_human,0.6045418288972491,0
evt_001360_b476fdf8,issuer_unavailable,3,24.1,9,8,999.0,none,voice_call,0.5557415079960365,1
evt_001361_06d89874,insufficient_funds,1,16.7,31,13,499.0,none,retry_now,0.5768852611320463,1
evt_001362_cbcbc1be,do_not_honor,0,13.9,20,1,1499.0,none,escalate_human,0.026857118784809644,1
evt_001363_4573b6a8,issuer_unavailable,0,8.6,22,8,199.0,none,nudge_sms,0.5924002195373261,1
evt_001364_a5119827,do_not_honor,0,43.4,2,13,199.0,recovered,stop,0.0,0
evt_001365_c55c6f1e,issuer_unavailable,1,0.6,7,14,199.0,none,retry_now,0.7421296571806878,1
evt_001366_5b914d61,expired_card,2,13.7,6,3,499.0,recovered,voice_call,0.4744660119605576,1
evt_001367_5cfbf229,issuer_unavailable,0,7.5,8,2,1499.0,none,voice_call,0.7612226555834498,1
evt_001368_eff8b28d,insufficient_funds,0,67.8,22,18,499.0,recovered,escalate_human,0.7225762503239292,1
evt_001369_8b3b0cef,insufficient_funds,0,4.2,23,16,499.0,none,nudge_whatsapp,0.5754803377893811,0
evt_001370_332c51f2,insufficient_funds,3,13.0,31,2,499.0,none,retry_now,0.3520591979193498,0
evt_001371_aa151671,issuer_unavailable,2,10.0,27,28,2499.0,recovered,nudge_sms,0.5333444077797811,1
evt_001372_fc1857bc,insufficient_funds,0,5.6,4,31,999.0,none,stop,0.0,0
evt_001373_46188694,insufficient_funds,0,15.0,24,30,199.0,none,retry_now,0.4475608949962502,1
evt_001374_a30b4bae,insufficient_funds,1,9.3,6,1,199.0,none,retry_later,0.4326281429325114,0
evt_001375_85d1ffb6,expired_card,2,9.5,29,2,499.0,none,nudge_sms,0.3736256727856339,1
evt_001376_80c63c6d,issuer_unavailable,1,17.8,11,9,199.0,churned,retry_later,0.792018365251463,1
evt_001377_51f53081,expired_card,1,13.2,25,25,499.0,recovered,retry_now,0.09011554985695697,0
evt_001378_33ba83d2,stolen_card,1,1.8,29,22,499.0,none,retry_later,0.01495708659314999,0
evt_001379_2e731995,insufficient_funds,0,27.6,18,13,499.0,none,nudge_sms,0.47372415711898336,0
evt_001380_33c33534,insufficient_funds,1,3.0,19,14,499.0,none,retry_later,0.4203265333480482,1
evt_001381_b8a11af8,expired_card,2,24.5,18,20,499.0,none,voice_call,0.5507405156483739,0
evt_001382_79fff1a6,insufficient_funds,0,13.3,1,7,499.0,none,stop,0.0,0
evt_001383_73aaa009,do_not_honor,3,3.3,11,4,499.0,none,escalate_human,0.025518546137680318,0
evt_001384_aca49565,expired_card,0,1.8,7,7,999.0,recovered,stop,0.0,0
evt_001385_87db002d,do_not_honor,2,9.7,20,5,499.0,none,escalate_human,0.02595735719779684,0
evt_001386_1ba2951b,insufficient_funds,0,9.6,17,20,199.0,none,voice_call,0.6267672921809735,0
evt_001387_59f27ba0,do_not_honor,0,55.9,6,7,499.0,none,voice_call,0.025831238524664044,0
evt_001388_6ab76f10,insufficient_funds,0,1.9,2,37,199.0,recovered,escalate_human,0.9023086683373972,0
evt_001389_608db77b,insufficient_funds,2,3.0,1,26,499.0,recovered,escalate_human,0.8481288363433407,1
evt_001390_54e1b549,stolen_card,0,10.5,14,23,499.0,none,voice_call,0.015828313967089842,0
evt_001391_4f5c24c1,do_not_honor,0,16.7,31,21,999.0,churned,nudge_whatsapp,0.025086962153479813,0
evt_001392_471b6423,issuer_unavailable,0,10.0,10,3,199.0,churned,nudge_whatsapp,0.6153736767293247,1
evt_001393_117b8c6e,expired_card,0,1.3,23,19,499.0,none,nudge_sms,0.5985421479684323,1
evt_001394_919540ab,insufficient_funds,0,4.3,1,8,199.0,none,stop,0.0,0
evt_001395_93eb92c6,expired_card,1,0.4,1,18,999.0,none,voice_call,0.6704011598088686,0
evt_001396_fec073e7,expired_card,0,12.8,20,16,499.0,none,voice_call,0.6957487574533479,1
evt_001397_2aa356ad,expired_card,0,18.5,29,3,999.0,none,escalate_human,0.7508790868046127,1
evt_001398_b5fc57ae,do_not_honor,3,7.0,7,14,2499.0,none,stop,0.0,0
evt_001399_b96f5a8f,issuer_unavailable,0,1.1,30,20,499.0,recovered,nudge_whatsapp,0.7310585786300049,1
evt_001400_12799621,insufficient_funds,0,2.8,22,4,199.0,none,stop,0.0,0
evt_001401_35e4361b,issuer_unavailable,0,7.8,19,16,1499.0,none,stop,0.0,0
evt_001402_c5f5c623,do_not_honor,2,10.0,1,8,499.0,none,escalate_human,0.02595735719779684,0
evt_001403_c4eba4d6,insufficient_funds,0,0.3,11,7,1499.0,none,retry_later,0.47696147196949884,0
evt_001404_cccc5a34,issuer_unavailable,1,49.2,7,24,2499.0,recovered,stop,0.0,0
evt_001405_ce27e35c,insufficient_funds,1,0.4,24,8,199.0,none,escalate_human,0.6223346293171214,1
evt_001406_8b1952b3,insufficient_funds,1,17.5,22,9,199.0,none,voice_call,0.5068187851540261,0
evt_001407_9ec60602,do_not_honor,1,2.9,28,40,199.0,recovered,nudge_sms,0.024185953768396405,0
evt_001408_42122c51,insufficient_funds,1,27.3,16,2,199.0,none,voice_call,0.4509495124882838,0
evt_001409_417c0a7f,stolen_card,0,17.9,11,5,499.0,recovered,nudge_whatsapp,0.01536770556527555,0
evt_001410_e540c561,insufficient_funds,1,31.1,26,4,1499.0,none,nudge_sms,0.4578092069510487,1
evt_001411_fc44900f,expired_card,1,40.0,18,15,999.0,recovered,nudge_whatsapp,0.5383403694102411,0
evt_001412_e28bfdd9,insufficient_funds,0,37.2,6,9,999.0,recovered,retry_later,0.5594335935639962,1
evt_001413_9895ad22,issuer_unavailable,2,8.2,6,36,499.0,none,stop,0.0,0
evt_001414_5f0598d4,insufficient_funds,0,14.9,8,5,499.0,none,nudge_whatsapp,0.5210492364389054,0
evt_001415_7030227a,insufficient_funds,0,114.7,24,7,199.0,recovered,voice_call,0.6057469581076158,1
evt_001416_0b7d8c36,insufficient_funds,2,2.1,16,2,199.0,recovered,stop,0.0,0
evt_001417_4bbc7944,issuer_unavailable,0,32.8,23,4,199.0,none,retry_later,0.8319337262632707,1
evt_001418_fb233a26,insufficient_funds,2,30.0,15,11,499.0,none,nudge_whatsapp,0.3402605736906459,0
evt_001419_2dc13557,insufficient_funds,0,46.6,29,25,499.0,recovered,voice_call,0.8324573208797801,1
evt_001420_2b1d2206,do_not_honor,0,8.0,5,21,499.0,none,voice_call,0.025831238524664044,0
evt_001421_5a87c0ae,stolen_card,0,0.5,17,25,999.0,none,retry_later,0.015217121208656299,0
evt_001422_4005676c,do_not_honor,0,6.2,2,1,2499.0,churned,nudge_whatsapp,0.025086962153479813,0
evt_001423_95b56262,insufficient_funds,0,4.2,25,15,499.0,churned,retry_now,0.39279606308960047,0
evt_001424_8feba3cb,issuer_unavailable,0,6.0,11,2,199.0,none,escalate_human,0.82449952242892,1
evt_001425_de283478,issuer_unavailable,1,4.1,11,20,1499.0,none,retry_now,0.7608117030652867,1
evt_001426_15889f3b,issuer_unavailable,0,3.1,22,35,499.0,none,retry_later,0.901490515618806,1
evt_001427_16e54793,stolen_card,1,6.1,24,11,499.0,none,stop,0.0,0
evt_001428_0b938c77,expired_card,2,6.5,23,21,199.0,churned,retry_now,0.05949047243469936,0
evt_001429_16092a3f,expired_card,0,3.6,26,15,2499.0,none,retry_now,0.10458561691730105,1
evt_001430_2ee86df2,insufficient_funds,3,24.6,4,20,999.0,recovered,retry_later,0.43757022816581637,1
evt_001431_c45214e4,insufficient_funds,0,7.2,4,11,499.0,none,nudge_whatsapp,0.672380370411554,1
evt_001432_34958c87,insufficient_funds,0,32.6,13,6,199.0,none,stop,0.0,0
evt_001433_6aade4dc,issuer_unavailable,1,11.7,3,2,499.0,none,voice_call,0.709443626474715,1
evt_001434_3327503e,expired_card,0,38.3,14,8,499.0,recovered,escalate_human,0.7431918180261369,1
evt_001435_1250f90f,insufficient_funds,1,2.6,22,2,999.0,none,stop,0.0,0
evt_001436_a4066378,issuer_unavailable,0,12.8,28,15,1499.0,none,escalate_human,0.8701949349003989,1
evt_001437_7af5b1c8,do_not_honor,2,14.3,18,17,199.0,none,voice_call,0.02496496406763323,0
evt_001438_1ac922d3,expired_card,0,14.1,13,1,1499.0,recovered,nudge_whatsapp,0.5556838423344496,0
evt_001439_863fae47,insufficient_funds,2,17.2,17,18,199.0,none,retry_now,0.21054776704193923,0
evt_001440_cbb64bce,insufficient_funds,0,17.7,23,22,499.0,none,escalate_human,0.7456909076097324,1
evt_001441_d7952695,issuer_unavailable,3,4.6,13,28,499.0,none,nudge_whatsapp,0.4784291794545654,0
evt_001442_1b6a3b95,stolen_card,1,15.2,26,10,199.0,none,retry_now,0.014379043799739054,0
evt_001443_25be851e,expired_card,0,0.9,23,3,199.0,none,nudge_sms,0.5198381787079238,1
evt_001444_90c0776a,expired_card,2,15.6,17,4,1499.0,none,retry_later,0.061955834149470014,0
evt_001445_a223ac85,insufficient_funds,0,1.3,23,2,999.0,recovered,escalate_human,0.6627918860548038,1
evt_001446_29c03734,insufficient_funds,0,18.5,3,12,999.0,none,retry_later,0.7141227873017235,0
evt_001447_b59c2c2d,insufficient_funds,0,0.3,23,51,499.0,none,nudge_whatsapp,0.6691286554217007,0
evt_001448_9ab00c82,insufficient_funds,3,4.9,6,11,199.0,churned,retry_now,0.1728482463957942,0
evt_001449_c3edbd0e,insufficient_funds,1,13.5,9,4,499.0,none,stop,0.0,0
evt_001450_78cc4078,insufficient_funds,0,0.8,17,18,199.0,none,nudge_sms,0.4962338423777596,1
evt_001451_e796b8b5,insufficient_funds,0,38.5,22,15,499.0,none,nudge_sms,0.5080039555459073,0
evt_001452_dec8ab7f,issuer_unavailable,0,2.1,4,3,1499.0,none,stop,0.0,0
evt_001453_47433457,insufficient_funds,1,5.8,11,6,499.0,none,stop,0.0,0
evt_001454_d05390ea,stolen_card,3,7.8,2,26,199.0,none,retry_later,0.01445007756366964,0
evt_001455_c552718d,insufficient_funds,1,5.5,18,2,999.0,recovered,retry_later,0.36003775393171233,1
evt_001456_ed652243,insufficient_funds,0,5.7,2,38,1499.0,none,escalate_human,0.9023086683373972,1
evt_001457_ab218805,insufficient_funds,2,9.2,20,25,499.0,none,nudge_sms,0.3699993941982668,0
evt_001458_8dc9cd60,insufficient_funds,2,7.5,21,16,1499.0,none,nudge_sms,0.3350561279834527,0
evt_001459_6a16c875,insufficient_funds,0,5.0,6,1,199.0,none,voice_call,0.5949401176326008,1
evt_001460_49f2f17f,expired_card,0,1.0,20,15,199.0,none,escalate_human,0.7697915921025681,1
evt_001461_b9e96998,insufficient_funds,3,1.1,20,20,499.0,none,stop,0.0,0
evt_001462_7296633d,stolen_card,0,11.0,5,34,499.0,none,nudge_sms,0.015067989810592807,0
evt_001463_370ccd23,stolen_card,0,9.2,10,3,499.0,none,stop,0.0,0
evt_001464_ca7894db,stolen_card,2,9.8,20,6,499.0,none,retry_later,0.014701429189225852,0
evt_001465_e640b297,insufficient_funds,0,6.8,8,5,1499.0,recovered,retry_later,0.4960617661796487,0
evt_001466_0fcaadc5,insufficient_funds,2,4.8,25,6,499.0,none,retry_later,0.3725865543885831,1
evt_001467_95ec0963,expired_card,0,6.4,10,1,199.0,none,escalate_human,0.7170666455707239,1
evt_001468_8b7642c5,insufficient_funds,1,13.4,12,29,999.0,none,voice_call,0.5904403718056429,0
evt_001469_ef5774c4,issuer_unavailable,0,8.6,20,14,999.0,churned,voice_call,0.8001344361044714,0
evt_001470_0af346bc,stolen_card,3,0.1,20,8,199.0,none,nudge_sms,0.014308354154379218,0
evt_001471_4c28f91b,insufficient_funds,0,0.3,28,53,2499.0,none,voice_call,0.8232878802180393,1
evt_001472_0eec874e,insufficient_funds,4,15.9,27,30,199.0,none,escalate_human,0.5535516180488275,1
evt_001473_8b66764a,do_not_honor,1,3.5,25,3,199.0,none,retry_later,0.024423090054107196,0
evt_001474_872c3689,insufficient_funds,0,13.5,26,12,999.0,none,stop,0.0,0
evt_001475_e040226d,insufficient_funds,0,24.3,19,12,499.0,none,retry_now,0.32646573945448587,0
evt_001476_a2d5836d,expired_card,0,1.0,27,9,199.0,recovered,nudge_whatsapp,0.6114890962769307,1
evt_001477_372f246c,insufficient_funds,1,23.9,12,11,2499.0,none,voice_call,0.5014465325865153,0
evt_001478_f66a68e6,insufficient_funds,2,25.0,21,18,199.0,none,stop,0.0,0
evt_001479_e16dda5f,insufficient_funds,0,0.3,20,76,499.0,churned,nudge_whatsapp,0.6428557475018228,1
evt_001480_6121eb64,insufficient_funds,0,22.3,13,4,199.0,recovered,retry_now,0.29021128685739633,0
evt_001481_93b1152d,expired_card,1,6.3,8,1,199.0,none,voice_call,0.5472075704576946,0
evt_001482_7b70b590,expired_card,1,5.2,16,2,199.0,none,stop,0.0,0
evt_001483_8d2c1c09,stolen_card,0,19.0,1,3,199.0,none,retry_later,0.015217121208656299,0
evt_001484_dffc3163,issuer_unavailable,0,3.9,6,5,2499.0,none,retry_now,0.7751765043796687,0
evt_001485_8ac39eb9,expired_card,0,16.7,1,2,499.0,recovered,retry_now,0.09449036895015932,0
evt_001486_378f140c,insufficient_funds,0,7.7,7,9,499.0,none,nudge_whatsapp,0.5590079971698443,1
evt_001487_efc6b94a,insufficient_funds,0,13.0,15,5,499.0,recovered,retry_later,0.45459214725290126,1
